QAS_File,Average Cosine,Highest Cosine,Median Cosine,Average Jaccard,Highest Jaccard,Median Jaccard
All,0.10854218518313233,0.4575586264511233,0.09495057442481705,0.1811434020731803,1.0,0.12962962962962962
qas_40_table_1.txt,0.19782067558924793,0.2269356497443174,0.19782067558924793,0.5333333333333333,0.5714285714285714,0.5333333333333333
qas_64_table_23.txt,0.3410440245851619,0.4188843849959379,0.3410440245851619,0.875,1.0,0.875
qas_64_table_13.txt,0.08726663650575223,0.1102941143496297,0.08726663650575223,0.09999999999999995,0.1142857142857142,0.09999999999999995
qas_64_table_1.txt,0.0725494132945824,0.0905236036777962,0.0725494132945824,0.08139534883720925,0.0930232558139534,0.08139534883720925
qas_64_table_24.txt,0.3341081806783097,0.4480949443977907,0.3341081806783097,0.875,1.0,0.875
qas_64_table_5.txt,0.3341081806783097,0.4480949443977907,0.3341081806783097,0.875,1.0,0.875
qas_64_table_19.txt,0.08756536916216387,0.1112388686457156,0.08756536916216387,0.11290322580645161,0.1290322580645161,0.11290322580645161
qas_64_table_7.txt,0.11846809759518256,0.139116196201599,0.11846809759518256,0.18421052631578938,0.2105263157894736,0.18421052631578938
qas_64_table_12.txt,0.09894130201366125,0.1210645368368056,0.09894130201366125,0.1296296296296296,0.1481481481481481,0.1296296296296296
qas_64_table_3.txt,0.0922493362564695,0.1107835786306782,0.0922493362564695,0.0897435897435897,0.1025641025641025,0.0897435897435897
qas_64_table_2.txt,0.08247911801699521,0.1013075712053999,0.08247911801699521,0.1296296296296296,0.1481481481481481,0.1296296296296296
qas_64_table_15.txt,0.12174108861010613,0.1504718999950959,0.12174108861010613,0.1944444444444444,0.2222222222222222,0.1944444444444444
qas_64_table_22.txt,0.13193921419264537,0.1592919871370654,0.13193921419264537,0.3181818181818181,0.3636363636363636,0.3181818181818181
qas_64_table_16.txt,0.21987039010956047,0.2720976109927086,0.21987039010956047,0.49999999999999994,0.5714285714285714,0.49999999999999994
qas_64_table_11.txt,0.1010716695684616,0.1216779772461254,0.1010716695684616,0.11290322580645161,0.1290322580645161,0.11290322580645161
qas_64_table_17.txt,0.24010108773711647,0.3478954583561889,0.24010108773711647,0.875,1.0,0.875
qas_64_table_9.txt,0.0995253614984,0.1186915936371996,0.0995253614984,0.11290322580645161,0.1290322580645161,0.11290322580645161
qas_64_table_21.txt,0.07847777518901103,0.0949880863856822,0.07847777518901103,0.0897435897435897,0.1025641025641025,0.0897435897435897
qas_64_table_25.txt,0.24010108773711647,0.3478954583561889,0.24010108773711647,0.875,1.0,0.875
qas_64_table_20.txt,0.06370024402870489,0.0849881370629455,0.06370024402870489,0.07291666666666666,0.0833333333333333,0.07291666666666666
qas_64_table_4.txt,0.3341081806783097,0.4480949443977907,0.3341081806783097,0.875,1.0,0.875
qas_64_table_8.txt,0.0869763082937059,0.1051816659007869,0.0869763082937059,0.11290322580645161,0.1290322580645161,0.11290322580645161
qas_64_table_18.txt,0.0986742611022347,0.1311262253150699,0.0986742611022347,0.09999999999999995,0.1142857142857142,0.09999999999999995
qas_64_table_14.txt,0.23725074940318952,0.3183821661352212,0.23725074940318952,0.875,1.0,0.875
qas_64_table_10.txt,0.09216213858828731,0.1159796873185796,0.09216213858828731,0.11290322580645161,0.1290322580645161,0.11290322580645161
qas_58_table_1.txt,0.32437955292723447,0.4051389621176195,0.32437955292723447,0.8186274509803921,1.0,0.8186274509803921
qas_58_table_3.txt,0.1048270472242918,0.1194554684505798,0.1048270472242918,0.16197783461210566,0.1739130434782608,0.16197783461210566
qas_7_table_2.txt,0.13861554319166397,0.1553647909396336,0.13861554319166397,0.30069930069930073,0.3636363636363636,0.30069930069930073
qas_7_table_5.txt,0.0884221296583793,0.1081121302755192,0.0884221296583793,0.08939708939708933,0.1081081081081081,0.08939708939708933
qas_7_table_1.txt,0.09232987845373114,0.1175704130220457,0.09232987845373114,0.11405835543766575,0.1379310344827586,0.11405835543766575
qas_7_table_4.txt,0.09854488897994172,0.1117296645696566,0.09854488897994172,0.1225071225071225,0.1481481481481481,0.1225071225071225
qas_7_table_3.txt,0.08134826312365663,0.1064377886109723,0.08134826312365663,0.0689102564102564,0.0833333333333333,0.0689102564102564
qas_7_table_6.txt,0.10410744623490954,0.1208937061140423,0.10410744623490954,0.17408906882591085,0.2105263157894736,0.17408906882591085
qas_85_table_1.txt,0.08579395500251709,0.1043459898803415,0.08579395500251709,0.12174817898022888,0.1290322580645161,0.12174817898022888
qas_85_table_3.txt,0.12132505235448973,0.1364675699389999,0.12132505235448973,0.2516129032258064,0.2666666666666666,0.2516129032258064
qas_85_table_4.txt,0.20849094410703037,0.2386754717114948,0.20849094410703037,0.5391705069124423,0.5714285714285714,0.5391705069124423
qas_85_table_2.txt,0.12478308564745497,0.1408392426015352,0.12478308564745497,0.2516129032258064,0.2666666666666666,0.2516129032258064
qas_33_table_10.txt,0.08807468180506081,0.1140943178899242,0.08807468180506081,0.10186757215619692,0.1290322580645161,0.10186757215619692
qas_33_table_7.txt,0.08338258761555166,0.094564272405672,0.08338258761555166,0.11278195488721802,0.1428571428571428,0.11278195488721802
qas_33_table_4.txt,0.08639402902465156,0.1195245158258357,0.08639402902465156,0.10186757215619692,0.1290322580645161,0.10186757215619692
qas_33_table_15.txt,0.10264204827193565,0.1176007772778407,0.10264204827193565,0.21052631578947373,0.2666666666666666,0.21052631578947373
qas_33_table_12.txt,0.10743328885052944,0.1222666923577158,0.10743328885052944,0.11278195488721802,0.1428571428571428,0.11278195488721802
qas_33_table_14.txt,0.09817570368903464,0.1123974226201419,0.09817570368903464,0.16620498614958445,0.2105263157894736,0.16620498614958445
qas_33_table_1.txt,0.09325062587227581,0.1046345561568107,0.09325062587227581,0.13729977116704803,0.1739130434782608,0.13729977116704803
